5 Minutes,Flow (Veh/5 Minutes)
29/02/2020 2:55,4
29/02/2020 3:00,6
29/02/2020 3:05,7
29/02/2020 3:10,6
29/02/2020 3:15,5
29/02/2020 3:20,5
29/02/2020 3:25,8
29/02/2020 3:30,5
29/02/2020 3:35,9
29/02/2020 3:40,11
29/02/2020 3:45,15
29/02/2020 3:50,5
29/02/2020 3:55,7
29/02/2020 4:00,15
29/02/2020 4:05,13
29/02/2020 4:10,18
29/02/2020 4:15,7
29/02/2020 4:20,20
29/02/2020 4:25,19
29/02/2020 4:30,32
29/02/2020 4:35,35
29/02/2020 4:40,43
29/02/2020 4:45,41
29/02/2020 4:50,49
29/02/2020 4:55,61
29/02/2020 5:00,75
29/02/2020 5:05,72
29/02/2020 5:10,65
29/02/2020 5:15,62
29/02/2020 5:20,90
29/02/2020 5:25,85
29/02/2020 5:30,80
29/02/2020 5:35,104
29/02/2020 5:40,123
29/02/2020 5:45,135
29/02/2020 5:50,102
29/02/2020 5:55,108
29/02/2020 6:00,126
29/02/2020 6:05,108
29/02/2020 6:10,131
29/02/2020 6:15,135
29/02/2020 6:20,158
29/02/2020 6:25,170
29/02/2020 6:30,163
29/02/2020 6:35,154
29/02/2020 6:40,173
29/02/2020 6:45,165
29/02/2020 6:50,153
29/02/2020 6:55,135
29/02/2020 7:00,145
29/02/2020 7:05,132
29/02/2020 7:10,134
29/02/2020 7:15,116
29/02/2020 7:20,110
29/02/2020 7:25,115
29/02/2020 7:30,90
29/02/2020 7:35,84
29/02/2020 7:40,85
29/02/2020 7:45,73
29/02/2020 7:50,77
29/02/2020 7:55,65
29/02/2020 8:00,80
29/02/2020 8:05,79
29/02/2020 8:10,80
29/02/2020 8:15,68
29/02/2020 8:20,70
29/02/2020 8:25,84
29/02/2020 8:30,78
29/02/2020 8:35,72
29/02/2020 8:40,82
29/02/2020 8:45,84
29/02/2020 8:50,82
29/02/2020 8:55,85
29/02/2020 9:00,90
29/02/2020 9:05,95
29/02/2020 9:10,105
29/02/2020 9:15,97
29/02/2020 9:20,89
29/02/2020 9:25,107
29/02/2020 9:30,124
29/02/2020 9:35,109
29/02/2020 9:40,109
29/02/2020 9:45,100
29/02/2020 9:50,104
29/02/2020 9:55,100
29/02/2020 10:00,100
29/02/2020 10:05,119
29/02/2020 10:10,82
29/02/2020 10:15,113
29/02/2020 10:20,93
29/02/2020 10:25,111
29/02/2020 10:30,117
29/02/2020 10:35,117
29/02/2020 10:40,111
29/02/2020 10:45,113
29/02/2020 10:50,115
29/02/2020 10:55,94
29/02/2020 11:00,120
29/02/2020 11:05,98
29/02/2020 11:10,108
29/02/2020 11:15,72
29/02/2020 11:20,64
29/02/2020 11:25,96
29/02/2020 11:30,95
29/02/2020 11:35,92
29/02/2020 11:40,86
29/02/2020 11:45,81
29/02/2020 11:50,108
29/02/2020 11:55,103
29/02/2020 12:00,115
29/02/2020 12:05,94
29/02/2020 12:10,89
29/02/2020 12:15,77
29/02/2020 12:20,82
29/02/2020 12:25,110
29/02/2020 12:30,86
29/02/2020 12:35,86
29/02/2020 12:40,97
29/02/2020 12:45,91
29/02/2020 12:50,94
29/02/2020 12:55,83
29/02/2020 13:00,98
29/02/2020 13:05,98
29/02/2020 13:10,78
29/02/2020 13:15,97
29/02/2020 13:20,91
29/02/2020 13:25,85
29/02/2020 13:30,80
29/02/2020 13:35,95
29/02/2020 13:40,104
29/02/2020 13:45,96
29/02/2020 13:50,96
29/02/2020 13:55,98
29/02/2020 14:00,114
29/02/2020 14:05,61
29/02/2020 14:10,90
29/02/2020 14:15,92
29/02/2020 14:20,99
29/02/2020 14:25,80
29/02/2020 14:30,121
29/02/2020 14:35,107
29/02/2020 14:40,97
29/02/2020 14:45,116
29/02/2020 14:50,105
29/02/2020 14:55,109
29/02/2020 15:00,84
29/02/2020 15:05,90
29/02/2020 15:10,87
29/02/2020 15:15,113
29/02/2020 15:20,99
29/02/2020 15:25,103
29/02/2020 15:30,81
29/02/2020 15:35,104
29/02/2020 15:40,100
29/02/2020 15:45,107
29/02/2020 15:50,96
29/02/2020 15:55,83
29/02/2020 16:00,85
29/02/2020 16:05,121
29/02/2020 16:10,90
29/02/2020 16:15,109
29/02/2020 16:20,97
29/02/2020 16:25,79
29/02/2020 16:30,84
29/02/2020 16:35,87
29/02/2020 16:40,86
29/02/2020 16:45,83
29/02/2020 16:50,95
29/02/2020 16:55,85
29/02/2020 17:00,73
29/02/2020 17:05,81
29/02/2020 17:10,94
29/02/2020 17:15,101
29/02/2020 17:20,109
29/02/2020 17:25,112
29/02/2020 17:30,86
29/02/2020 17:35,68
29/02/2020 17:40,87
29/02/2020 17:45,80
29/02/2020 17:50,83
29/02/2020 17:55,82
29/02/2020 18:00,73
29/02/2020 18:05,75
29/02/2020 18:10,87
29/02/2020 18:15,91
29/02/2020 18:20,84
29/02/2020 18:25,74
29/02/2020 18:30,67
29/02/2020 18:35,85
29/02/2020 18:40,71
29/02/2020 18:45,70
29/02/2020 18:50,68
29/02/2020 18:55,71
29/02/2020 19:00,69
29/02/2020 19:05,67
29/02/2020 19:10,62
29/02/2020 19:15,62
29/02/2020 19:20,68
29/02/2020 19:25,68
29/02/2020 19:30,62
29/02/2020 19:35,50
29/02/2020 19:40,59
29/02/2020 19:45,61
29/02/2020 19:50,61
29/02/2020 19:55,48
29/02/2020 20:00,49
29/02/2020 20:05,58
29/02/2020 20:10,56
29/02/2020 20:15,57
29/02/2020 20:20,61
29/02/2020 20:25,45
29/02/2020 20:30,57
29/02/2020 20:35,48
29/02/2020 20:40,40
29/02/2020 20:45,38
29/02/2020 20:50,49
29/02/2020 20:55,37
29/02/2020 21:00,37
29/02/2020 21:05,44
29/02/2020 21:10,54
29/02/2020 21:15,49
29/02/2020 21:20,33
29/02/2020 21:25,44
29/02/2020 21:30,34
29/02/2020 21:35,37
29/02/2020 21:40,36
29/02/2020 21:45,37
29/02/2020 21:50,25
29/02/2020 21:55,33
29/02/2020 22:00,30
29/02/2020 22:05,35
29/02/2020 22:10,31
29/02/2020 22:15,30
29/02/2020 22:20,31
29/02/2020 22:25,18
29/02/2020 22:30,20
29/02/2020 22:35,21
29/02/2020 22:40,25
29/02/2020 22:45,16
29/02/2020 22:50,27
29/02/2020 22:55,21
29/02/2020 23:00,20
29/02/2020 23:05,11
29/02/2020 23:10,16
29/02/2020 23:15,13
29/02/2020 23:20,19
29/02/2020 23:25,17
29/02/2020 23:30,13
29/02/2020 23:35,19
29/02/2020 23:40,6
29/02/2020 23:45,14
29/02/2020 23:50,11
29/02/2020 23:55,10
